lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,09_01,09_02,09_03,09_04,09_05,09_06,09_07,09_08,09_09,09_10,09_11,09_12,09_13,09_14,09_15,09_16,09_17,09_18,09_19,09_20,09_21,09_22,09_23,09_24,09_25,09_26,09_27,09_28,09_29,09_30,09_31,TotalSnow
39.66,-105.71,051186,GCRC,CO,CABIN CREEK,CLEAR CREEK,10020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.0
39.37,-106.19,051660,CLXC,CO,CLIMAX,LAKE,11294,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2.5
39.49,-106.04,050909,,CO,BRECKENRIDGE,SUMMIT,9580,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.5
46.13,-112.96,240199,ANAM,MT,ANACONDA,DEER LODGE,5280,1.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.8
47.19,-112.29,247159,WRPM,MT,ROGERS PASS 9 NNE,LEWIS AND CLARK,4200,0.600,0.000,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,0.000,-1,0,0.6
45.24,-109.73,245961,,MT,MYSTIC LAKE,STILLWATER,6544,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.5
40.59,-111.64,420072,ATAU,UT,ALTA,SALT LAKE,8730,1.000,-1,0.000,-1,0.000,-1,0.000,0.000,-1,-1,0.000,-1,0.000,-1,-1,-1,0.000,-1,-1,0.000,-1,1.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0,2.0
44.77,-107.52,481220,BURW,WY,BURGESS JUNCTION,SHERIDAN,8060,-1,3.000,0.000,-1,0.000,-1,-1,1.000,-1,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0,4.0
71.29,-156.76,500546,,AK,BARROW WSO AP,,31,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.100,0.000,-1,0.200,0.000,0.000,0.000,0,0.4
62.62,-141.01,507513,,AK,PORT ALCAN,,1932,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0,1.3
