lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,04_01,04_02,04_03,04_04,04_05,04_06,04_07,04_08,04_09,04_10,04_11,04_12,04_13,04_14,04_15,04_16,04_17,04_18,04_19,04_20,04_21,04_22,04_23,04_24,04_25,04_26,04_27,04_28,04_29,04_30,04_31,TotalSnow
33.97,-109.56,028326,,AZ,SUNRISE MTN,APACHE,9370,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,12.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,12.0
35.23,-111.82,020678,FGZ,AZ,BELLEMONT WFO,COCONINO,7152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.800,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,-1,0,8.9
36.21,-112.06,021001,NRMA,AZ,BRIGHT ANGEL RS,COCONINO,8000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,12.0
35.14,-111.67,023010,FLG,AZ,FLAGSTAFF AP,COCONINO,7003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.700,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0,10.4
35.27,-111.74,023160,,AZ,FT VALLEY,COCONINO,7347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,6.000,-1,0.000,0.000,0.000,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,0,6.0
34.94,-111.64,025780,MUNA,AZ,MUND'S PARK,COCONINO,6470,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,0.000,0.000,0.200,0.000,-1,-1,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,0.000,-1,0.000,-1,-1,0.000,-1,0,0.2
34.96,-111.76,026037,,AZ,OAK CREEK CANYON,COCONINO,5075,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,-1,-1,0.000,8.700,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,0,8.7
35.37,-111.54,028329,SCIA,AZ,SUNSET CRATER NM,COCONINO,6980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0,2.0
35.17,-111.51,029156,WALA,AZ,WALNUT CANYON N.M.,COCONINO,6685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,2.000,0.400,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2.4
34.23,-111.34,026323,0E4,AZ,PAYSON,GILA,4908,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.700,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.8
35.29,-113.37,022527,DMRA,AZ,DIAMOND M RANCH,MOHAVE,5492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3.0
36.86,-112.74,026616,PIPA,AZ,PIPE SPRINGS NATL MON,MOHAVE,4920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.5
36.68,-110.54,020750,BETA,AZ,BETATAKIN,NAVAJO,7286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,1.000,-1,0.000,0.000,0.000,-1,-1,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.000,-1,0,1.0
34.11,-109.86,025412,,AZ,MC NARY 2N,NAVAJO,7340,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,2.100,-1,0.000,-1,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,-1,0,2.1
34.12,-109.92,026601,PNEA,AZ,PINETOP 2E,NAVAJO,7200,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.900,0.600,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,0,5.5
34.26,-110.01,027855,SOW,AZ,SHOW LOW AP,NAVAJO,6411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3.0
34.57,-112.43,026796,PSTA,AZ,PRESCOTT,YAVAPAI,5205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.0
35.33,-112.88,027716,SELA,AZ,SELIGMAN,YAVAPAI,5250,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0,3.0
38.93,-120.80,043384,,CA,GEORGETOWN RS,EL DORADO,3001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2.0
41.31,-123.53,046508,ORLC,CA,ORLEANS,HUMBOLDT,403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.5
37.24,-118.60,040820,,CA,BISHOP CREEK,INYO,8500,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.300,3.500,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0,5.2
34.83,-118.86,044863,,CA,LEBEC,KERN,3585,-1,0.000,-1,-1,-1,0.000,-1,-1,-1,-1,0.000,-1,-1,1.500,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,0.000,0.000,-1,-1,0.000,-1,0,1.5
35.10,-118.42,048829,THPC,CA,TEHACHAPI 4 SE,KERN,4220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,8.0
37.51,-119.63,048380,,CA,SO ENTR YOSEMITE NP,MARIPOSA,5047,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.000,4.000,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11.0
41.53,-120.18,041614,CEDC,CA,CEDARVILLE,MODOC,4621,-1,0.000,0.000,1.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,-1,-1,-1,0.000,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0,1.0
41.27,-120.29,044374,,CA,JESS VALLEY,MODOC,5400,1.000,-1,0.000,5.500,4.000,2.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0,12.5
38.21,-119.01,040943,BDEC,CA,BODIE,MONO,8370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.500,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,0,1.5
38.26,-119.23,041072,BPTC,CA,BRIDGEPORT,MONO,6470,0.500,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.5
37.96,-119.12,044881,LEVC,CA,LEE VINING,MONO,6797,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.700,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0,3.0
