lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,04_01,04_02,04_03,04_04,04_05,04_06,04_07,04_08,04_09,04_10,04_11,04_12,04_13,04_14,04_15,04_16,04_17,04_18,04_19,04_20,04_21,04_22,04_23,04_24,04_25,04_26,04_27,04_28,04_29,04_30,04_31,TotalSnow
34.61,-111.19,020871,,AZ,BLUE RIDGE RS,COCONINO,6880,1.000,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.1
34.94,-111.64,025780,MUNA,AZ,MUND'S PARK,COCONINO,6470,3.800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.900,-1,-1,-1,-1,-1,-1,0.300,0,5.0
35.37,-111.54,028329,SCIA,AZ,SUNSET CRATER NM,COCONINO,6980,2.500,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.300,0,2.8
35.17,-111.51,029156,WALA,AZ,WALNUT CANYON N.M.,COCONINO,6685,3.500,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,0.100,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,-1,-1,0.000,0,3.6
36.98,-112.97,021920,COLA,AZ,COLORADO CITY,MOHAVE,5003,0.000,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.5
34.11,-109.86,025412,,AZ,MC NARY 2N,NAVAJO,7340,1.200,1.200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.200,0.000,-1,-1,-1,-1,-1,0.600,0,3.2
34.12,-109.92,026601,PNEA,AZ,PINETOP 2E,NAVAJO,7200,2.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.200,-1,-1,-1,-1,-1,-1,-1,-1,0,5.3
31.96,-111.60,024675,,AZ,KITT PEAK,PIMA,6790,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.100,0.500,0.000,0.000,-1,-1,-1,0.000,0,0.6
37.24,-118.60,040820,,CA,BISHOP CREEK,INYO,8500,-1,-1,0.000,-1,-1,-1,-1,0.000,-1,-1,0.000,6.500,0.000,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,0.200,-1,0.000,-1,0.000,0.000,-1,0.300,0,7.0
35.10,-118.42,048829,THPC,CA,TEHACHAPI 4 SE,KERN,4220,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,1.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2.5
37.51,-119.63,048380,,CA,SO ENTR YOSEMITE NP,MARIPOSA,5047,-1,-1,0.000,-1,12.000,0.000,0.000,-1,-1,0.000,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,7.000,5.000,5.000,0.000,-1,-1,0.000,0.000,-1,-1,0,29.0
41.19,-120.94,040029,ADNC,CA,ADIN RS,MODOC,4195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,0.000,5.000,0.000,-1,-1,-1,-1,-1,0.300,0.000,0.000,0,5.3
41.27,-120.29,044374,,CA,JESS VALLEY,MODOC,5400,1.000,0.000,2.500,-1,0.000,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,6.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11.0
38.26,-119.23,041072,BPTC,CA,BRIDGEPORT,MONO,6470,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,1.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0,7.5
37.96,-119.12,044881,LEVC,CA,LEE VINING,MONO,6797,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,-1,0.100,0.000,0.000,-1,0.000,-1,-1,0.100,0,13.2
39.39,-120.09,040931,,CA,BOCA,NEVADA,5575,0.000,0.000,1.500,0.000,9.000,0.000,0.000,0.000,0.000,-1,-1,2.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.700,-1,-1,0,13.2
39.32,-120.23,042467,,CA,DONNER MEM SP,NEVADA,5937,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,6.000,0,7.0
40.88,-121.65,041214,,CA,BURNEY,SHASTA,3198,2.000,-1,3.000,-1,2.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,0.000,-1,-1,0,7.5
41.98,-122.34,041990,,CA,COPCO #1 DAM,SISKIYOU,2703,-1,-1,-1,-1,0.700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0,0.7
41.74,-121.51,044838,STGC,CA,LAVA BEDS NM,SISKIYOU,4770,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,3.000,-1,-1,-1,-1,0.000,-1,-1,-1,-1,0,3.0
40.35,-121.61,045679,,CA,MINERAL,TEHAMA,4875,-1,0.000,6.000,0.000,11.000,2.000,-1,0.000,-1,-1,-1,-1,-1,-1,2.000,-1,-1,-1,0.000,6.000,9.000,-1,0.000,-1,-1,0.000,0.000,2.000,-1,-1,0,38.0
40.73,-122.79,049026,,CA,TRINITY RIVER HATCHERY,TRINITY,1861,-1,0.300,0.000,0.000,0.000,0.000,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0,0.3
36.74,-118.96,043551,,CA,GRANT GROVE,TULARE,6600,3.800,-1,-1,-1,12.700,2.500,0.000,0.000,-1,0.000,0.000,15.100,5.500,0.000,0.000,0.000,0.000,0.000,0.000,-1,20.600,-1,-1,0.000,0.000,0.000,-1,-1,-1,6.500,0,66.7
36.60,-118.73,045026,LDGC,CA,LODGEPOLE,TULARE,6735,1.500,0.100,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,15.000,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,-1,0.000,0.000,-1,0.000,0.000,0.000,-1,-1,0,16.6
37.84,-120.23,043669,,CA,GROVELAND 2,TUOLUMNE,2800,-1,-1,-1,0.000,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3.0
39.94,-104.84,050950,BRIC,CO,BRIGHTON 3 SE,ADAMS,5016,-1,0.000,-1,-1,-1,-1,0.900,-1,0.000,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,0.000,0.000,-1,0.000,-1,-1,0,0.9
39.90,-105.01,055984,NRTC,CO,NORTHGLENN,ADAMS,5407,0.000,0.000,0.000,0.000,0.000,0.000,2.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0,2.6
37.73,-105.51,053541,,CO,GREAT SAND DUNES NM,ALAMOSA,8183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.000,2.000,-1,-1,-1,-1,-1,-1,0,10.0
37.27,-107.05,056259,,CO,PAGOSA SPRINGS 2W,ARCHULETA,7610,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0,0.5
39.94,-105.35,053629,GRRC,CO,GROSS RSVR,BOULDER,7970,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,6.000,0.000,3.000,0.000,0.000,-1,0.000,0,13.0
38.82,-106.13,051071,BNVC,CO,BUENA VISTA 2S,CHAFFEE,7946,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,0,1.0
39.66,-105.71,051186,GCRC,CO,CABIN CREEK,CLEAR CREEK,10020,0.000,1.000,0.000,0.500,0.000,0.200,1.300,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,1.000,1.000,0.000,2.600,0.000,0.000,-1,0.100,0,7.7
39.72,-105.70,053261,GEOC,CO,GEORGETOWN,CLEAR CREEK,8520,-1,0.800,0.000,0.600,0.000,0.300,0.600,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,-1,-1,0.000,0.000,0.000,-1,0.000,0.100,0.000,2.000,0.000,0.000,-1,0.000,0,4.4
