lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,05_01,05_02,05_03,05_04,05_05,05_06,05_07,05_08,05_09,05_10,05_11,05_12,05_13,05_14,05_15,05_16,05_17,05_18,05_19,05_20,05_21,05_22,05_23,05_24,05_25,05_26,05_27,05_28,05_29,05_30,05_31,TotalSnow
35.23,-111.82,020678,FGZ,AZ,BELLEMONT NWFO,COCONINO,7152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.000,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,4.200,0.000,-1,-1,-1,-1,-1,-1,-1,9.2
35.16,-111.73,023009,FLSA,AZ,FLAGSTAFF 4 SW,COCONINO,7125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.000,-1,-1,-1,-1,-1,-1,-1,-1,9.0
35.14,-111.67,023010,FLG,AZ,FLAGSTAFF AP,COCONINO,7003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,4.400,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,8.7
36.05,-112.15,023596,GCNA,AZ,GRAND CANYON NP 2,COCONINO,6785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.000,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0
34.94,-111.64,025780,MUNA,AZ,MUND'S PARK,COCONINO,6470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.200,-1,-1,-1,-1,-1,-1,-1,-1,2.3
35.37,-111.54,028329,SCIA,AZ,SUNSET CRATER NM,COCONINO,6980,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,11.000,2.000,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,13.0
35.17,-111.51,029156,WALA,AZ,WALNUT CANYON NM,COCONINO,6685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0
33.64,-109.33,020170,HANA,AZ,ALPINE 18 SW,GREENLEE,9160,-1,0.000,-1,0.000,-1,-1,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.300,12.500,3.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,17.8
36.68,-110.54,020750,BETA,AZ,BETATAKIN,NAVAJO,7286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5
34.11,-109.86,025412,,AZ,MC NARY 2 N,NAVAJO,7340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,7.000,1.400,0.000,-1,-1,-1,-1,-1,-1,8.4
34.12,-109.92,026601,PNEA,AZ,PINETOP 2E,NAVAJO,7200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,9.000,-1,-1,-1,-1,-1,-1,-1,-1,9.0
37.24,-118.60,040820,,CA,BISHOP CREEK,INYO,8500,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,2.000,-1,-1,0.000,0.000,0.000,0.000,0.000,2.5
41.42,-120.90,041476,CBYC,CA,CANBY 3 SW,MODOC,4310,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,1.800,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,1.8
38.21,-119.01,040943,BDEC,CA,BODIE,MONO,8370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,6.000,0.500,0.000,0.000,0.000,-1,9.5
38.26,-119.23,041072,BPTC,CA,BRIDGEPORT,MONO,6470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,1.500,0.000,0.000,-1,0.000,0.000,0.000,1.7
37.65,-118.96,045280,MALC,CA,MAMMOTH LAKES RS,MONO,7804,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.300,3.000,4.000,0.000,0.000,0.000,0.000,0.000,9.8
34.25,-117.19,044671,ARWC,CA,LAKE ARROWHEAD,SAN BERNARDINO,5205,-1,-1,-1,-1,-1,0.000,-1,0.000,-1,0.000,-1,-1,0.000,-1,-1,-1,0.000,-1,-1,-1,-1,-1,1.100,-1,-1,-1,-1,-1,-1,-1,-1,1.1
40.54,-121.58,045311,,CA,MANZANITA LAKE,SHASTA,5750,-1,0.000,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,0.000,0.000,0.100,-1,0.000,0.000,-1,-1,0.000,0.000,0.000,0.1
41.74,-121.51,044838,STGC,CA,LAVA BEDS NM,SISKIYOU,4770,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.700,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.7
36.74,-118.96,043551,,CA,GRANT GROVE,TULARE,6600,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.700,0.000,0.000,-1,0.000,-1,0.7
39.74,-104.13,051179,BYRC,CO,BYERS 5 ENE,ADAMS,5100,-1,1.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
39.94,-105.35,053629,GRRC,CO,GROSS RSVR,BOULDER,7970,0.000,1.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.0
38.82,-106.13,051071,BNVC,CO,BUENA VISTA 2S,CHAFFEE,7946,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,3.400,0.100,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.6
39.66,-105.71,051186,GCRC,CO,CABIN CREEK,CLEAR CREEK,10020,0.100,0.400,0.000,-1,0.000,0.000,0.000,0.200,0.000,2.600,0.000,0.000,5.000,-1,10.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.7
39.72,-105.70,053261,GEOC,CO,GEORGETOWN,CLEAR CREEK,8520,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-1,-1,5.600,0.000,3.900,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,10.5
39.73,-104.98,052213,,CO,DENVER 1 SW 7NEWS,DENVER,5249,-1,2.000,-1,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,0.000,-1,-1,-1,-1,-1,0.000,0.000,-1,0.000,0.000,-1,-1,0.000,2.0
39.83,-104.66,052211,DEN,CO,DENVER INTL AP,DENVER,5414,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.3
39.73,-105.01,052223,DVNC,CO,DENVER WATER DEPT,DENVER,5228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,-1,0.000,0.000,0.000,0.1
37.77,-108.91,052342,,CO,DOVE CREEK,DOLORES,6843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,1.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.6
39.51,-104.75,056323,PKKC,CO,PARKER,DOUGLAS,5904,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.0
39.43,-105.07,057249,ROXC,CO,ROXBOROUGH SP,DOUGLAS,6117,3.800,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.4
39.43,-105.12,058022,,CO,STRONTIA SPRINGS DAM,DOUGLAS,5840,0.000,2.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0
38.81,-104.69,051778,COS,CO,COLORADO SPGS MUNI AP,EL PASO,6181,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.5
39.11,-104.60,052494,ESTC,CO,EASTONVILLE 2 NNW,EL PASO,7210,-1,5.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.1
39.00,-103.74,055020,LMOC,CO,LIMON HASS RCH,ELBERT,5504,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
39.50,-108.38,050214,ATBC,CO,ALTENBERN,GARFIELD,5678,1.500,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,1.5
39.94,-105.82,053116,,CO,FRASER,GRAND,8560,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,5.0
40.27,-105.83,053496,,CO,GRAND LAKE 1 NW,GRAND,8720,-1,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,5.500,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.0
40.19,-105.87,053500,,CO,GRAND LAKE 6 SSW,GRAND,8288,-1,1.000,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,3.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.0
40.06,-106.37,054664,KMLC,CO,KREMMLING,GRAND,7460,2.400,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,2.4
40.04,-106.20,059096,WIFC,CO,WILLIAMS FORK DAM,GRAND,7618,-1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.0
39.87,-105.76,059175,,CO,WINTER PARK,GRAND,9108,3.000,2.000,-1,-1,-1,-1,-1,-1,1.000,6.000,-1,-1,5.000,0.000,2.000,-1,-1,-1,-1,-1,0.000,0.000,1.000,-1,-1,-1,-1,-1,-1,-1,-1,20.0
38.87,-106.98,051959,CBUC,CO,CRESTED BUTTE,GUNNISON,8851,-1,0.500,0.000,0.000,0.000,0.000,0.000,1.000,1.000,2.000,0.000,0.000,1.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.5
38.53,-106.97,053662,GUNC,CO,GUNNISON 3SW,GUNNISON,7648,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.300,0.000,0.000,1.400,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,2.2
38.02,-107.31,054734,LKCC,CO,LAKE CITY,HINSDALE,8670,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,1.0
40.51,-106.01,053446,CSFC,CO,GOULD 4SE SFSP,JACKSON,9000,-1,7.000,2.000,0.000,0.000,0.000,0.000,0.000,-1,0.500,2.000,0.000,5.000,0.000,1.500,0.000,0.000,0.000,0.000,-1,0.000,0.000,1.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,19.0
40.74,-106.28,058756,,CO,WALDEN,JACKSON,8056,1.200,3.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,3.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.0
39.22,-105.28,051528,CHEC,CO,CHEESMAN,JEFFERSON,6880,-1,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.0
39.64,-105.32,052790,EVGC,CO,EVERGREEN,JEFFERSON,6985,-1,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.600,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.4
39.72,-105.25,053387,,CO,GOLDEN 3SW,JEFFERSON,7520,4.800,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,-1,-1,0.000,0.000,-1,4.8
39.75,-105.12,054762,LKWC,CO,LAKEWOOD,JEFFERSON,5640,-1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,1.5
39.83,-105.24,056816,GDNC,CO,RALSTON RSVR,JEFFERSON,5900,-1,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,2.0
39.76,-105.07,058995,WGEC,CO,WHEAT RIDGE 2,JEFFERSON,5466,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.9
37.38,-107.58,058582,,CO,VALLECITO DAM,LA PLATA,7650,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.0
