lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,04_01,04_02,04_03,04_04,04_05,04_06,04_07,04_08,04_09,04_10,04_11,04_12,04_13,04_14,04_15,04_16,04_17,04_18,04_19,04_20,04_21,04_22,04_23,04_24,04_25,04_26,04_27,04_28,04_29,04_30,04_31,TotalSnow
35.07,-109.77,026190,,AZ,PAINTED DESERT NP,APACHE,5760,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,0,0.5
33.97,-109.56,028326,,AZ,SUNRISE MTN,APACHE,9370,-1,-1,-1,-1,-1,-1,-1,-1,4.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4.0
35.23,-111.82,020678,FGZ,AZ,BELLEMONT WFO,COCONINO,7152,0.000,0.000,0.000,0.000,0.000,-1,0.300,1.500,11.700,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,14.5
36.21,-112.06,021001,NRMA,AZ,BRIGHT ANGEL RS,COCONINO,8000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,9.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,0,12.0
35.14,-111.67,023010,FLG,AZ,FLAGSTAFF AP,COCONINO,7003,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.900,13.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,14.1
35.27,-111.74,023160,,AZ,FT VALLEY,COCONINO,7347,-1,0.000,-1,-1,-1,-1,-1,-1,11.900,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,11.9
36.05,-112.15,023596,GCNA,AZ,GRAND CANYON NP 2,COCONINO,6785,-1,0.000,-1,-1,-1,-1,-1,-1,8.000,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,0.000,-1,0.000,-1,0.000,-1,0.000,0,8.0
34.94,-111.64,025780,MUNA,AZ,MUND'S PARK,COCONINO,6470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.700,3.000,0.000,-1,0.000,-1,0.000,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0,12.7
35.37,-111.54,028329,SCIA,AZ,SUNSET CRATER NM,COCONINO,6980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.900,0.100,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,-1,0.000,0.000,0,4.0
35.17,-111.51,029156,WALA,AZ,WALNUT CANYON N.M.,COCONINO,6685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,10.5
35.24,-112.19,029359,WLLA,AZ,WILLIAMS,COCONINO,6750,-1,-1,-1,-1,-1,-1,-1,1.000,7.500,-1,0.000,-1,0.000,0.000,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,-1,-1,0,8.5
35.52,-111.37,029542,WPTA,AZ,WUPATKI NM,COCONINO,4908,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.100,0.000,0.000,-1,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,0.000,0,0.1
34.23,-111.34,026323,0E4,AZ,PAYSON,GILA,4908,-1,-1,-1,-1,-1,-1,-1,-1,2.500,1.000,-1,0.000,0.000,-1,0.000,0.000,-1,-1,-1,0.000,-1,-1,-1,0.000,-1,-1,-1,0.000,-1,0.000,0,3.5
33.64,-109.33,020170,HANA,AZ,ALPINE 18 SW,GREENLEE,9160,0.000,-1,-1,0.000,-1,0.000,1.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.0
36.98,-112.97,021920,COLA,AZ,COLORADO CITY,MOHAVE,5003,-1,0.000,-1,0.000,0.000,0.000,0.000,4.000,-1,0.000,0.000,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,0.000,-1,-1,-1,-1,-1,0,4.0
35.29,-113.37,022527,DMRA,AZ,DIAMOND M RANCH,MOHAVE,5492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,14.2
36.68,-110.54,020750,BETA,AZ,BETATAKIN,NAVAJO,7286,-1,0.000,-1,-1,0.000,0.000,0.000,0.000,2.100,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2.1
34.11,-109.86,025412,,AZ,MC NARY 2N,NAVAJO,7340,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,4.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,-1,-1,-1,0.000,0.000,0.000,0,4.0
34.26,-110.01,027855,SOW,AZ,SHOW LOW AP,NAVAJO,6411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,7.0
31.96,-111.60,024675,,AZ,KITT PEAK,PIMA,6790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,-1,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,0,0.2
34.60,-113.17,020586,BDDA,AZ,BAGDAD,YAVAPAI,3955,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.4
34.75,-112.11,024453,JRMA,AZ,JEROME,YAVAPAI,4950,0.000,-1,0.000,0.000,-1,-1,-1,0.000,-1,3.000,0.000,-1,-1,0.000,0.000,0.000,-1,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3.0
34.57,-112.43,026796,PSTA,AZ,PRESCOTT,YAVAPAI,5205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.300,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,5.8
35.33,-112.88,027716,SELA,AZ,SELIGMAN,YAVAPAI,5250,-1,-1,-1,-1,-1,-1,-1,-1,7.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,7.0
38.93,-120.80,043384,,CA,GEORGETOWN RS,EL DORADO,3001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.7
38.90,-119.99,048762,TVL,CA,SOUTH LAKE TAHOE AP,EL DORADO,6314,0.000,0.000,0.000,0.000,-1,-1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.0
35.10,-118.42,048829,THPC,CA,TEHACHAPI 4 SE,KERN,4220,-1,-1,-1,-1,-1,-1,-1,1.000,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2.0
37.51,-119.63,048380,,CA,SO ENTR YOSEMITE NP,MARIPOSA,5047,-1,-1,-1,-1,0.000,0.000,0.500,3.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,9.5
