lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,06_01,06_02,06_03,06_04,06_05,06_06,06_07,06_08,06_09,06_10,06_11,06_12,06_13,06_14,06_15,06_16,06_17,06_18,06_19,06_20,06_21,06_22,06_23,06_24,06_25,06_26,06_27,06_28,06_29,06_30,06_31,TotalSnow
37.24,-118.60,040820,,CA,BISHOP CREEK,INYO,8500,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,-1,0.000,0.000,0.100,0.000,-1,0.000,-1,0.000,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,0,0.1
39.66,-105.71,051186,GCRC,CO,CABIN CREEK,CLEAR CREEK,10020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.1
40.51,-106.01,053446,CSFC,CO,GOULD 4SE SFSP,JACKSON,9000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.100,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.1
39.37,-106.19,051660,CLXC,CO,CLIMAX,LAKE,11294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.6
39.49,-106.04,050909,,CO,BRECKENRIDGE,SUMMIT,9580,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3.1
39.63,-106.04,052281,DLLC,CO,DILLON 1 E,SUMMIT,9065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2.0
38.80,-105.20,051977,,CO,CRIPPLE CREEK 3NNW,TELLER,9235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.300,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.3
44.68,-113.36,105177,LDRI,ID,LEADORE NO.2,LEMHI,6000,-1,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,0.600,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,-1,0.000,0,0.6
45.62,-113.45,249067,WISM,MT,WISDOM,BEAVERHEAD,6060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2.0
47.04,-110.79,246007,,MT,NEIHART 7 NW,CASCADE,4945,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.4
45.91,-113.74,247967,,MT,SULA 14 NE,RAVALLI,5160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0,1.0
44.27,-71.30,275639,,NH,MT WASHINGTON,COOS,6267,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,1.600,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0,1.6
42.90,-122.13,351946,CRLO,OR,CRATER LAKE NPS HQ,KLAMATH,6475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,5.0
40.68,-79.20,361881,,PA,CREEKSIDE,INDIANA,1050,0.000,0.000,-1,0.000,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,46.000,0,46.0
40.59,-111.64,420072,ATAU,UT,ALTA,SALT LAKE,8730,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,-1,-1,-1,0.000,-1,0.000,0.500,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,-1,0.000,-1,-1,0.000,0,0.5
46.79,-121.74,456898,,WA,RAINIER PARADISE RS,PIERCE,5427,-1,0.000,-1,-1,-1,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,0.300,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0,0.3
42.49,-107.83,484925,JEFW,WY,JEFFREY CITY,FREMONT,6320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,3.000,0.000,-1,0.000,0.000,-1,-1,-1,0.000,0.000,-1,0.000,-1,-1,-1,-1,-1,-1,0,3.0
41.84,-110.77,483582,FBMW,WY,FOSSIL BUTTE,LINCOLN,6780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,-1,-1,-1,0.000,-1,-1,0.300,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0,0.3
44.77,-107.52,481220,BURW,WY,BURGESS JUNCTION,SHERIDAN,8060,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,-1,-1,0.000,-1,-1,3.500,0.000,-1,0.000,0.000,-1,-1,0.000,0.000,0.000,-1,0.000,-1,-1,0.000,-1,-1,0,3.5
71.28,-156.78,500546,,AK,BARROW WSO AP,NORTH SLOPE,31,1.300,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.3
70.43,-150.41,502126,,AK,COLVILLE VILLAGE,NORTH SLOPE,5,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.5
