lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,03_01,03_02,03_03,03_04,03_05,03_06,03_07,03_08,03_09,03_10,03_11,03_12,03_13,03_14,03_15,03_16,03_17,03_18,03_19,03_20,03_21,03_22,03_23,03_24,03_25,03_26,03_27,03_28,03_29,03_30,03_31,TotalSnow
34.07,-86.79,013655,,AL,HANCEVILLE,CULLMAN,592,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5
34.57,-85.61,018469,,AL,VALLEY HEAD,DEKALB,1062,-1,2.300,2.200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.5
34.91,-87.27,010260,,AL,ANDERSON,LAUDERDALE,685,-1,0.200,1.800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.300,-1,-1,-1,-1,-1,-1,-1,-1,2.3
34.49,-87.30,015635,,AL,MOULTON 2,LAWRENCE,622,-1,1.400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.4
34.69,-86.88,010655,BLMA,AL,BELLE MINA 2 N,LIMESTONE,600,-1,0.300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3
34.64,-86.79,014064,,AL,HUNTSVILLE INTL AP,MADISON,624,0.000,1.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.3
34.33,-86.33,013573,,AL,GUNTERSVILLE,MARSHALL,578,-1,-1,0.900,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
33.25,-91.51,035866,,AR,PORTLAND,ASHLEY,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1
36.27,-93.16,033165,,AR,HARRISON BOONE CO AP,BOONE,1374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.0
36.42,-93.79,032356,EURA,AR,EUREKA SPRINGS 3 WNW,CARROLL,1420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.500,0.600,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.1
35.65,-94.15,035018,,AR,MOUNTAINBURG 2 NE,CRAWFORD,793,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0
34.33,-93.98,030300,,AR,ATHENS,HOWARD,960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1
35.09,-93.93,030832,,AR,BOONEVILLE 3 SSE,LOGAN,600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.300,0.800,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.1
35.31,-93.88,036008,,AR,RATCLIFF,LOGAN,463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2
34.58,-93.90,035760,,AR,PINE RIDGE,MONTGOMERY,840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5
35.83,-93.20,031900,,AR,DEER,NEWTON,2375,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,0.000,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0
34.46,-94.00,030664,,AR,BIG FORK 1 SSE,POLK,1200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.900,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.4
34.33,-94.41,030814,,AR,BOGG SPRINGS,POLK,1175,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.500,1.000,-1,-1,0.000,-1,-1,-1,-1,-1,-1,3.5
34.57,-94.25,034756,MENA,AR,MENA,POLK,1130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.700,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.7
35.33,-94.36,032574,,AR,FT SMITH RGNL AP,SEBASTIAN,449,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,5.500,0.000,0.000,-1,-1,0.000,-1,-1,0.000,0.000,0.000,7.5
35.22,-94.26,032976,,AR,GREENWOOD,SEBASTIAN,518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5
35.61,-92.56,031419,,AR,CHIMES 12 ESE,VAN BUREN,1150,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,1.700,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.7
35.78,-94.42,035354,,AR,ODELL 2 N,WASHINGTON,1500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.000,4.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.0
35.85,-94.02,037963,,AR,WINSLOW 7NE,WASHINGTON,2189,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.000,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.0
33.85,-109.15,020159,ALPA,AZ,ALPINE,APACHE,8050,-1,-1,-1,-1,-1,-1,-1,-1,0.000,2.000,-1,-1,-1,0.000,0.000,-1,0.000,0.000,0.000,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,4.0
34.02,-109.45,023683,GERA,AZ,GREER,APACHE,8275,-1,-1,-1,-1,-1,-1,-1,5.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,5.0
33.97,-109.56,028326,,AZ,SUNRISE MTN,APACHE,9370,0.000,-1,-1,-1,0.000,-1,-1,-1,-1,-1,6.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,8.0
31.56,-110.28,027880,SEVA,AZ,SIERRA VISTA,COCHISE,4600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5
31.71,-110.06,028619,TOMA,AZ,TOMBSTONE,COCHISE,4610,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.5
35.23,-111.82,020678,FGZ,AZ,BELLEMONT WFO,COCONINO,7152,0.000,-1,-1,0.000,0.100,-1,7.600,0.300,3.500,4.100,1.300,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,16.9
34.61,-111.19,020871,,AZ,BLUE RIDGE RS,COCONINO,6880,4.000,-1,-1,-1,-1,-1,-1,4.000,-1,10.000,3.300,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.3
36.21,-112.06,021001,NRMA,AZ,BRIGHT ANGEL RS,COCONINO,8000,-1,0.000,-1,-1,0.000,0.000,8.000,0.000,5.000,3.000,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.0
35.16,-111.73,023009,FLSA,AZ,FLAGSTAFF 4 SW,COCONINO,7125,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.0
35.14,-111.67,023010,FLG,AZ,FLAGSTAFF AP,COCONINO,7003,0.000,0.000,0.000,0.200,0.000,1.800,5.100,0.400,5.500,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3
36.05,-112.15,023596,GCNA,AZ,GRAND CANYON NP 2,COCONINO,6785,-1,-1,-1,0.000,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,2.0
34.94,-111.64,025780,MUNA,AZ,MUND'S PARK,COCONINO,6470,1.000,-1,-1,-1,-1,-1,-1,-1,0.700,6.200,7.900,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,15.8
34.90,-111.76,027708,SEDA,AZ,SEDONA,COCONINO,4220,-1,0.000,-1,-1,0.000,0.000,0.000,0.000,0.400,0.000,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,0.4
35.37,-111.54,028329,SCIA,AZ,SUNSET CRATER NM,COCONINO,6980,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.500,0.000,1.500,2.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.0
35.17,-111.51,029156,WALA,AZ,WALNUT CANYON N.M.,COCONINO,6685,0.000,0.000,0.000,0.000,0.500,0.000,0.300,0.500,0.200,3.500,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,5.8
