lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,12_01,12_02,12_03,12_04,12_05,12_06,12_07,12_08,12_09,12_10,12_11,12_12,12_13,12_14,12_15,12_16,12_17,12_18,12_19,12_20,12_21,12_22,12_23,12_24,12_25,12_26,12_27,12_28,12_29,12_30,12_31,TotalSnow
34.37,-91.12,036376,,AR,SAINT CHARLES,ARKANSAS,200,-1,-1,-1,-1,-1,-1,1.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.5
34.47,-91.42,036920,,AR,STUTTGART 9 ESE,ARKANSAS,198,0.000,-1,-1,-1,-1,0.000,1.000,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
36.35,-92.39,035036,MHMA,AR,MTN HOME 1 NNW,BAXTER,800,-1,-1,-1,-1,-1,0.500,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,-1,1.0
36.27,-93.16,033165,,AR,HARRISON BOONE CO AP,BOONE,1374,0.000,0.000,0.000,0.000,0.800,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.8
36.49,-93.13,035428,,AR,OMAHA 4 NE,BOONE,1376,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
36.42,-90.59,031632,CRNA,AR,CORNING,CLAY,300,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,2.0
35.52,-92.00,032978,GFOA,AR,GREERS FERRY DAM,CLEBURNE,527,0.000,0.000,0.000,0.000,0.000,0.000,1.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,1.7
35.85,-90.66,033734,JBRA,AR,JONESBORO 2 NE,CRAIGHEAD,310,0.000,-1,-1,-1,-1,-1,2.500,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,2.5
35.12,-90.18,037712,WMPA,AR,WEST MEMPHIS,CRITTENDEN,215,-1,-1,-1,0.000,-1,-1,3.000,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,3.0
33.64,-91.76,034900,,AR,MONTICELLO MUNI AP,DREW,290,0.000,0.000,0.000,0.000,-1,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.4
35.08,-92.43,031596,,AR,CONWAY,FAULKNER,315,0.000,-1,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.0
35.21,-92.45,038010,,AR,WOOSTER,FAULKNER,330,-1,-1,-1,-1,-1,-1,0.800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8
35.51,-93.87,035512,,AR,OZARK 2,FRANKLIN,830,-1,-1,-1,-1,-1,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1
36.36,-91.80,036403,,AR,SALEM,FULTON,680,-1,-1,-1,-1,-1,0.000,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,0.5
34.30,-92.39,036562,SHDA,AR,SHERIDAN,GRANT,250,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
36.03,-90.50,035563,PGLA,AR,PARAGOULD 1S,GREENE,270,0.000,0.000,-1,-1,-1,0.000,1.500,-1,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,-1,0.000,0.000,-1,1.5
35.76,-91.64,030460,,AR,BATESVILLE L&D 1,INDEPENDENCE,290,-1,0.000,-1,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,-1,2.0
