lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,12_01,12_02,12_03,12_04,12_05,12_06,12_07,12_08,12_09,12_10,12_11,12_12,12_13,12_14,12_15,12_16,12_17,12_18,12_19,12_20,12_21,12_22,12_23,12_24,12_25,12_26,12_27,12_28,12_29,12_30,12_31,TotalSnow
36.43,-93.63,030616,,AR,BERRYVILLE 5 NW,CARROLL,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.000,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,5.0
36.36,-91.80,036403,,AR,SALEM,FULTON,680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.500,-1,-1,-1,-1,1.5
36.11,-92.16,031132,,AR,CALICO ROCK 2 WSW,IZARD,350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,1.0
35.30,-93.64,036928,SUBA,AR,SUBIACO,LOGAN,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.200,-1,-1,-1,-1,0.2
35.83,-93.20,031900,,AR,DEER,NEWTON,2375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,2.0
34.33,-94.41,030814,,AR,BOGG SPRINGS,POLK,1175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,2.0
34.57,-94.25,034756,MENA,AR,MENA,POLK,1130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,2.0
36.08,-91.61,032366,,AR,EVENING SHADE 1 NNE,SHARP,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,0.5
35.40,-92.38,031829,,AR,DAMASCUS 2 NNE,VAN BUREN,680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,1.0
33.85,-109.15,020159,ALPA,AZ,ALPINE,APACHE,8050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.800,-1,-1,1.000,-1,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,0.000,0.300,-1,-1,-1,-1,8.1
