lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,01_01,01_02,01_03,01_04,01_05,01_06,01_07,01_08,01_09,01_10,01_11,01_12,01_13,01_14,01_15,01_16,01_17,01_18,01_19,01_20,01_21,01_22,01_23,01_24,01_25,01_26,01_27,01_28,01_29,01_30,01_31,TotalSnow
34.79,-87.54,015752,,AL,MUSCLE SHOALS 3 NE,COLBERT,534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,1.1
34.57,-85.61,018469,,AL,VALLEY HEAD,DEKALB,1062,-1,-1,-1,-1,-1,-1,-1,1.300,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,1.3
34.98,-85.80,011099,,AL,BRIDGEPORT 5 NW,JACKSON,670,-1,-1,-1,-1,0.000,-1,0.000,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,-1,-1,0.000,-1,-1,0.000,0.000,0.000,-1,0.200,-1,0.2
34.91,-87.27,010260,,AL,ANDERSON,LAUDERDALE,685,-1,-1,-1,-1,-1,-1,0.000,0.300,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.800,0.000,1.1
34.78,-86.95,010390,,AL,ATHENS,LIMESTONE,680,-1,-1,-1,-1,-1,-1,0.300,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3
34.64,-86.79,014064,,AL,HUNTSVILLE INTL AP,MADISON,624,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.200,0.000,0.000,0.7
34.33,-86.33,013573,,AL,GUNTERSVILLE,MARSHALL,578,-1,-1,-1,-1,-1,-1,-1,0.200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2
34.47,-91.42,036920,,AR,STUTTGART 9 ESE,ARKANSAS,198,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,0.000,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,0.5
36.42,-92.25,032700,,AR,GAMALIEL,BAXTER,745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.300,7.100,-1,8.4
36.35,-92.39,035036,MHMA,AR,MTN HOME 1 NNW,BAXTER,800,-1,-1,2.000,1.500,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.500,-1,11.5
36.27,-93.16,033165,,AR,HARRISON BOONE CO AP,BOONE,1374,0.000,1.300,1.800,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,6.000,-1,0.000,9.4
36.42,-92.91,034106,LDHA,AR,LEAD HILL,BOONE,741,-1,-1,0.300,0.500,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.500,-1,-1,5.3
36.43,-93.63,030616,,AR,BERRYVILLE 5 NW,CARROLL,1180,-1,-1,0.000,0.500,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,0.5
36.42,-93.79,032356,EURA,AR,EUREKA SPRINGS 3 WNW,CARROLL,1420,-1,-1,5.000,0.800,-1,-1,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.000,-1,10.9
36.42,-90.59,031632,CRNA,AR,CORNING,CLAY,300,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.000,-1,8.5
36.45,-90.15,036380,,AR,SAINT FRANCIS,CLAY,300,-1,-1,-1,-1,-1,-1,0.100,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,7.500,-1,7.6
35.52,-92.00,032978,GFOA,AR,GREERS FERRY DAM,CLEBURNE,527,-1,-1,-1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,1.0
35.29,-92.79,033200,,AR,HATTIEVILLE,CONWAY,360,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.000,-1,5.0
35.16,-92.77,034938,,AR,MORRILTON,CONWAY,340,-1,-1,0.000,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.000,-1,3.5
35.85,-90.69,033734,JBRA,AR,JONESBORO 2 NE,CRAIGHEAD,315,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,-1,0.000,0.000,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,0.200,-1,-1,0.2
35.65,-94.15,035018,,AR,MOUNTAINBURG 2 NE,CRAWFORD,793,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.900,-1,0.9
35.12,-90.18,037712,WMPA,AR,WEST MEMPHIS,CRITTENDEN,215,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,0.500,0.900,-1,1.4
33.92,-92.83,036768,,AR,SPARKMAN,DALLAS,170,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.200,-1,0.2
35.08,-92.43,031596,,AR,CONWAY,FAULKNER,315,0.000,-1,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.300,1.200,0.000,2.0
35.21,-92.45,038010,,AR,WOOSTER,FAULKNER,330,-1,-1,-1,0.800,0.000,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,3.700,-1,4.5
35.51,-93.87,035512,,AR,OZARK 2,FRANKLIN,830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.000,-1,4.0
36.49,-91.53,034572,,AR,MAMMOTH SPRING,FULTON,502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,2.200,-1,-1,2.2
36.36,-91.80,036403,,AR,SALEM,FULTON,680,-1,-1,1.000,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,0.200,7.800,0.000,12.0
34.51,-93.05,033466,,AR,HOT SPRINGS 1 NNE,GARLAND,680,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.500,0.000,1.5
34.17,-92.59,034134,,AR,LEOLA,GRANT,255,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.800,0.000,0.8
36.03,-90.50,035563,PGLA,AR,PARAGOULD 1S,GREENE,270,0.000,0.000,0.000,-1,0.000,0.000,0.500,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,8.000,0.000,8.5
33.71,-93.56,033428,,AR,HOPE 3 NE,HEMPSTEAD,375,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.4
34.32,-93.98,030300,,AR,ATHENS,HOWARD,960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.100,-1,0.1
35.83,-91.79,030458,,AR,BATESVILLE LIVESTOCK,INDEPENDENCE,571,-1,-1,3.000,3.000,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.100,10.000,0.000,17.1
36.11,-92.16,031132,,AR,CALICO ROCK 2 WSW,IZARD,350,-1,-1,2.000,1.000,-1,-1,-1,-1,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.000,7.000,-1,13.1
36.08,-91.98,034746,,AR,MELBOURNE 5W,IZARD,500,-1,-1,0.300,1.000,-1,-1,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,9.000,-1,11.4
35.60,-91.27,035186,,AR,NEWPORT,JACKSON,228,-1,-1,0.400,0.500,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,5.000,0.000,6.4
