lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,01_01,01_02,01_03,01_04,01_05,01_06,01_07,01_08,01_09,01_10,01_11,01_12,01_13,01_14,01_15,01_16,01_17,01_18,01_19,01_20,01_21,01_22,01_23,01_24,01_25,01_26,01_27,01_28,01_29,01_30,01_31,TotalSnow
34.57,-85.61,018469,,AL,VALLEY HEAD,DEKALB,1062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,0.600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6
34.91,-87.27,010260,,AL,ANDERSON,LAUDERDALE,685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,0.200,-1,-1,0.2
36.43,-93.63,030616,,AR,BERRYVILLE 5 NW,CARROLL,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,0.5
36.42,-93.79,032356,EURA,AR,EUREKA SPRINGS 3 WNW,CARROLL,1420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.700,-1,-1,-1,-1,0.7
36.45,-90.15,036380,,AR,SAINT FRANCIS,CLAY,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.500,0.000,-1,-1,0.5
35.29,-92.79,033200,,AR,HATTIEVILLE,CONWAY,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,0.5
35.85,-90.69,033734,JBRA,AR,JONESBORO 2 NE,CRAIGHEAD,315,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,0.000,-1,0.000,-1,0.500,0.000,0.000,0.000,0.5
35.25,-90.80,038052,WYYA,AR,WYNNE,CROSS,260,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,1.000,0.000,-1,-1,1.0
35.21,-92.45,038010,,AR,WOOSTER,FAULKNER,330,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.200,-1,-1,-1,0.2
36.36,-91.80,036403,,AR,SALEM,FULTON,680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.800,-1,-1,-1,-1,0.8
